int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Annapolis,13,13,2003,2003,2004,2004,474636902,812476765,857,1204,1184,1121,74,5657
Nome,9,8,1996,1997,2009,2009,646429423,960124980,2219,4365,5309,5923,140,10717
Fleming Island,1,1,1965,1965,1965,1965,267600,191143,1158,1158,1158,1158,1,80
St Petersburg,11,10,2000,2002,2012,2012,406717054,622780161,1245,2367,4289,4531,85,6461
Yakutat,1,1,1999,1999,1999,1999,221367,158684,565,565,565,565,0,30
Rockland,7,6,1992,1992,1999,1997,151134651,21019378,731,6303,748,841,51,3822
Boca Grande,1,1,2010,2010,2010,2010,6438717,10208832,1300,1300,1300,1300,2,151
Morgan City,4,4,2003,2003,2012,2013,4778771,6140358,1525,1337,1650,1544,9,659
Indiana Harbor,80,25,1977,1978,1978,1977,868723243,1683846875,379,501,414,409,114,8580
Bothell,1,1,2017,2017,2017,2017,715791,1123535,31,31,31,31,0,27
Port Eads,29,29,2003,2003,2012,2013,2671040557,4153625442,1139,1964,2691,3135,350,26810
Burlison,1,1,1971,1971,1971,1971,426474,104404,633,633,633,633,1,50
St Clair,25,8,1978,1980,1979,1979,114247138,233904974,251,243,241,243,16,1186
Fairhope,32,27,2008,2008,2009,2011,3209337054,4396308036,1371,2746,2602,2965,439,33710
Warwick,15,13,2005,2006,2008,2008,203246442,308536547,1433,1399,1452,1439,32,2450
Jonesport,30,3,1993,1999,2005,2005,178328479,349358942,70,776,2030,2121,28,2177
Big Stone,12,12,2011,2011,2010,2010,1013601425,1748545705,1225,1577,1481,1416,113,8653
Blairesville,1,1,2011,2011,2011,2011,1970951,2285882,457,457,457,457,1,42
Monterey,3,3,2002,2002,2008,2008,95871217,6851883,88,333,835,769,23,1736
Albany,14,14,2005,2005,2011,2011,393717586,548925487,2052,1996,2267,2200,63,4801
Lighthouse Point,4,4,1992,1992,2004,2006,6835995,9658640,876,761,256,230,4,325
Port Huron,16,11,2000,1996,2003,2003,52877901,77317467,271,308,262,263,13,1010
Cobbs Creek,3,3,1959,1959,1964,1963,12792754,9053981,2514,3912,674,518,15,1093
Noti,1,1,1990,1990,1990,1990,2819460,4515652,1411,1411,1411,1411,0,19
Chickasaw,6,4,1993,1984,2004,2004,135290859,194738889,1424,3346,8372,8978,29,2210
Vicksburg,1,1,1972,1972,1972,1972,308978,43278,262,262,262,262,0,21
Monroe,19,7,1982,1975,1981,1981,135858013,253525987,328,211,322,328,25,1847
Point Wells,2,2,1998,1998,1996,1992,87374,74789,137,137,136,140,0,17
Bucksport,11,5,2006,2006,2006,2006,90035986,143393174,225,244,348,348,21,1557
Jersey City,16,11,1986,1993,2006,2001,380033441,109694765,628,1014,775,648,93,7076
Hoboken,90,16,2009,1999,2012,2011,10385021611,933298950,889,2610,1012,1034,2005,153557
Amelia City,5,5,2001,2001,2010,2010,465115668,469625257,1275,2490,2778,3177,53,4083
"Springville, Suffolk",2,2,1994,1994,2005,2005,1174517,1351040,119,119,81,82,1,70
Bridgeport,10,10,2001,2001,2010,2011,113450595,181315638,468,691,1147,1259,17,1264
Marinette,1,1,1991,1991,1991,1991,4132815,5818040,211,211,211,211,0,33
Mackinac Island,28,12,1997,1989,2002,1997,39010510,50051561,97,156,149,139,9,651
Duxbury,1,1,1962,1962,1962,1962,290772,328612,1992,1992,1992,1992,2,134
Weybridge,1,1,2007,2007,2007,2007,33297254,65692141,393,393,393,393,17,1315
Spencer,1,1,1991,1991,1991,1991,3234960,4416259,274,274,274,274,1,59
Lake Huntington,1,1,1996,1996,1996,1996,1960279,3191114,69,69,69,69,0,17
Wintersville,1,1,1979,1979,1979,1979,49404,59501,361,361,361,361,0,21
Poughkeepsie,4,4,1999,1999,2001,2003,51126353,67261234,1318,1494,1299,1157,10,802
Melville,3,3,2009,2009,2007,2008,42906385,58511714,981,1385,1657,1715,11,854
Conneaut,6,4,1989,1985,1974,1969,9993803,18402334,261,259,133,152,15,1114
Buffalo,12,4,2000,1994,2011,2011,24595560,38667806,44,223,213,224,3,219
Port Isabel,8,6,1991,1995,1996,1997,27883808,23232445,418,1275,1510,1119,20,1500
Chetek,1,1,1996,1996,1996,1996,570109,794161,120,120,120,120,0,12
Houghton,3,3,2000,2000,2016,2016,6067322,9185150,138,142,123,123,1,63
Port Ewen,1,1,1996,1996,1996,1996,4507447,1213543,3467,3467,3467,3467,3,203
Gardiner,1,1,1968,1968,1968,1968,337609,196240,1141,1141,1141,1141,13,984
Madison Park,2,2,1974,1974,1968,1968,2219638,969705,699,699,1169,1139,4,303
Port Townsend,7,5,1962,1970,2010,2010,474908761,489637888,117,3633,6009,5729,102,7785
Metlakatla,8,4,1981,1970,1988,1976,6482386,1002542,104,225,126,197,9,653
Cordova,6,6,1979,1979,1979,1980,3568501,3402006,1004,3218,881,1983,27,2045
Port Morris,11,6,2011,2011,2012,2012,125281268,188420013,974,662,1129,1129,20,1467
Nawiliwili,11,10,1998,1998,2003,2004,1791753184,177534828,2422,2212,2448,2431,433,33334
Skagway,85,14,2007,2006,2008,2008,9850648070,784367659,907,1016,939,947,1811,135942
Tierra Verde,15,15,2003,2003,2012,2013,482151789,714909070,975,1842,2954,3223,73,5601
Corolla,5,5,1990,1990,2015,2014,1242913143,1323003160,1927,3349,9856,9183,135,10461
Santa Rosa Island,2,2,1998,1998,2001,2002,17795633,13912373,1332,1332,1249,1239,4,291
Casselton,1,1,1991,1991,1991,1991,55318945,28151668,9651,9651,9651,9651,31,2336
Jamesport,4,4,2008,2008,2007,2007,402508386,701611975,2438,2691,2388,2366,46,3516
Vineyard Haven,4,4,1984,1984,1986,1981,52948218,14237040,5677,8592,5932,5557,46,3467
Perryman,1,1,2011,2011,2011,2011,211343,80536,513,513,513,513,0,33
Mckees Rocks,1,1,1975,1975,1975,1975,24720,33708,204,204,204,204,0,5
Naknek,4,4,1982,1982,1938,1938,27019509,21398245,690,1517,4281,4446,19,1402
Grand Marais,1,1,1983,1983,1983,1983,6338921,8397415,1068,1068,1068,1068,0,23
Clatskanie,2,2,2012,2012,2012,2012,170884928,297355573,3442,3442,3116,3106,20,1512
Lemay,1,1,1979,1979,1979,1979,98012,121594,737,737,737,737,1,51
Harbor Springs,2,2,2006,2006,2008,2008,2655939,3143638,93,93,59,56,2,128
Ocean Beach,9,9,2002,2002,2005,2005,2355242132,4260524519,1242,2725,6172,7008,151,11653
Sunny Point,22,17,1996,1997,1997,1999,1571909356,1758845068,4149,4657,4186,4304,288,22095
New Harbor,1,1,2011,2011,2011,2011,15513434,28446336,348,348,348,348,1,96
Bronston,1,1,1979,1979,1979,1979,1245203,767507,614,614,614,614,0,34
Haines,10,3,1981,1976,1975,1976,709208,647801,231,422,297,320,8,628
Barrow,2,2,1992,1992,2005,2005,347783499,592845259,6075,6075,11391,11496,54,4148
La Pointe,4,4,1982,1982,1991,1989,56036026,97505222,838,4446,663,581,24,1829
Annisquam Harbour,2,2,2003,2003,2004,2004,52558611,84901202,1357,1357,2138,2266,7,530
Warrenton,2,2,1990,1990,2012,2012,106963725,173404965,12389,12389,5248,5231,14,1047
Taconite Harbor,12,10,1980,1978,1983,1983,105023215,166385575,340,426,553,532,15,1138
Melvindale,19,4,1953,1953,1954,1954,73954415,145176198,289,278,268,268,11,854
Santa Barbara,4,3,2006,2006,2007,2007,183199750,14669857,464,402,447,416,32,2466
Charlevoix,5,3,1960,1955,1949,1950,5886897,7405617,251,2144,424,252,6,423
Bremerton,1,1,1967,1967,1967,1967,54329367,11311921,20092,20092,20092,20092,41,3094
Summerland Key,2,2,1996,1996,2011,2011,8691698,12290976,834,834,1358,1471,2,149
Algonac,4,4,1976,1976,1974,1974,16763340,33130363,260,237,263,266,3,252
Traverse City,2,1,1985,1985,1985,1985,417052,200379,110,110,110,110,6,440
Atlantic Beach,2,2,1997,1997,1987,1987,983631819,991024639,13030,13030,24027,24035,50,3813
Rochester,23,4,2000,1975,2003,2004,16969823,26226717,83,128,90,89,4,272
George Inlet,2,2,1981,1981,1982,1981,144520,46118,169,169,179,164,0,26
Smyrna,2,2,1976,1976,1980,1979,16860509,3948241,9657,9657,8860,8577,14,1069
Saint Helens,2,2,2010,2010,2010,2010,428756007,779845086,6056,6056,5846,5811,27,2095
Craig,2,2,1966,1966,1967,1968,233853,178043,682,682,680,677,11,857
Atlantic Highlands,2,2,2002,2002,2011,1993,5857973,2304339,3395,3395,1387,442,5,366
Logan Township,1,1,1976,1976,1976,1976,667565,574915,1241,1241,1241,1241,2,164
Miami Gardens,1,1,1976,1976,1976,1976,352659,303714,656,656,656,656,1,42
Fairhaven,3,3,1992,1992,2000,1999,615479,559373,759,1081,170,546,4,278
Eureka,6,6,2012,2012,2010,2011,950257691,1289654267,5382,5251,5151,5197,72,5572
Port Jefferson,11,1,2002,2002,2002,2002,2986077,344504,89,89,102,102,3,247
Lawrence,2,2,1971,1971,1970,1971,10705,9036,29,29,30,29,0,2
Gulf Breeze,6,3,2005,2008,2008,2006,79232557,68903688,914,2786,1449,1172,26,1995
Kittery,6,5,2008,2007,2004,2004,46574231,53973325,267,637,568,458,12,899
St Louis,5,1,2018,2018,2018,2018,4026675,6435923,103,103,109,109,2,163
Saint Charles,1,1,2018,2018,2018,2018,1135756,1815304,154,154,154,154,0,28
Belfast,2,1,2018,2018,2018,2018,371527,593819,25,25,25,25,0,25
Crystal River,5,5,2010,2010,2007,2007,59881530,107852804,446,1348,1362,1396,11,823
Cadiz,1,1,1985,1985,1985,1985,20253,6501,39,39,39,39,0,1
Harbor Beach,3,3,1978,1978,1978,1977,3989304,7028733,63,70,67,70,1,46
Kalaupapa,3,3,1981,1981,1985,1985,123744,85233,70,97,104,103,0,35
North Bend,1,1,1976,1976,1976,1976,43707,27526,167,167,167,167,0,7
North Rose,3,1,1968,1968,1968,1968,174624,63922,82,82,119,119,0,33
East Lake,3,1,1968,1968,1968,1968,184516,67542,90,90,126,126,0,25
Patterson,1,1,2003,2003,2003,2003,7995358,19988395,27570,27570,27570,27570,10,737
Port Lavaca,1,1,2004,2004,2004,2004,6760,4022,44,44,44,44,0,2
Sandypoint,3,3,2006,2006,2006,2006,20198206,32132471,319,286,286,286,6,422
Buffington,4,4,1970,1970,1971,1971,20892051,49733230,372,377,377,377,4,328
Huger,4,2,2012,2012,2012,2012,31824858,50459530,1604,1604,1607,1607,10,805
Freeland,2,2,1987,1987,1998,1994,67789,18317,48,48,63,49,6,437
Beggs,1,1,2014,2014,2014,2014,38772066,26207794,749,749,749,749,17,1283
Seward,10,10,1990,1990,2005,2004,209376689,18463311,1145,930,2169,1875,75,5727
Barbers Point,1,1,2015,2015,2015,2015,87858600,154620164,2449,2449,2449,2449,10,728
Stamford,1,1,2015,2015,2015,2015,90268437,115176230,3643,3643,3643,3643,10,776
Orange Beach,2,2,2002,2002,2007,2006,693159,328840,996,996,1359,996,3,202
Newburgh,2,2,1966,1966,1964,1962,97868,58997,187,187,122,184,0,36
Garberville,4,1,2013,2013,2013,2013,322941594,622253792,365,365,490,490,15,1140
Hoquiam,7,3,1970,1986,1980,1972,719593,401598,283,426,315,323,4,313
Wrangell,9,5,1996,1989,2002,2002,93749109,9337285,325,382,496,467,31,2322
Yes Bay,1,1,1978,1978,1978,1978,17585,15516,90,90,90,90,6,441
Port Blakely,1,1,2004,2004,2004,2004,57224305,101286261,1946,1946,1946,1946,3,268
Rogers City,2,2,1962,1962,1966,1966,3085780,4801798,125,125,166,166,0,27
Camas,1,1,2003,2003,2003,2003,222404,328035,446,446,446,446,0,13
Sea Cliff,2,2,1971,1971,1963,1963,1731563,2301132,3878,3878,1807,2603,6,459
Cape Coral,3,3,2009,2009,2010,2011,730883,84806,407,655,486,520,1,98
Carpinteria,1,1,1979,1979,1979,1979,21461,132957,131,131,131,131,1,64
Pensacola Beach,1,1,1969,1969,1969,1969,453642,2083050,2314,2314,2314,2314,2,165
Shelton,1,1,1970,1970,1970,1970,87071,42131,255,255,255,255,0,3
Menemsha,2,2,2010,2010,2015,2015,8558070,4715007,1740,1740,2727,3019,9,657
Paducah,2,2,1972,1972,1980,1981,218537,295904,897,897,250,897,4,287
Cumberland City,1,1,1985,1985,1985,1985,56757,18220,110,110,110,110,0,5
Havre De Grace,2,2,1988,1988,1993,1993,52442,54979,22,22,35,35,1,54
Linden Hill,8,3,2000,1998,2001,2000,276148412,429977485,884,1192,1265,1282,27,2045
Grand Blanc,1,1,2004,2004,2004,2004,138040,11900,595,595,595,595,0,20
Ashland,1,1,2013,2013,2013,2013,23386458,32932497,957,957,957,957,3,240
Hickman,1,1,1965,1965,1965,1965,51499,9667,59,59,59,59,0,27
Bodega Bay,1,1,2014,2014,2014,2014,99440705,165241986,5840,5840,5840,5840,10,771
Darien,1,1,2007,2007,2007,2007,451874,145253,8,8,8,8,0,11
San Juan Cannery,1,1,1954,1954,1954,1954,8949,14390,84,84,84,84,1,40
"Coxsackie, Greene",2,2,2012,2012,2012,2012,92407282,153048167,2140,2140,2034,2018,10,765
Moss Point,5,5,1976,1976,1979,1979,4306773,1473165,849,1712,1662,1712,21,1585
Cairo,2,2,1986,1986,2007,2007,20465732,32348640,520,520,819,839,4,344
Orange,7,5,2000,1995,2010,2011,3649019,3404672,249,271,548,540,8,600
Kake,6,4,1986,1993,1967,1975,5922946,1859520,252,342,301,314,4,320
Hoonah,9,3,1982,1981,1992,1984,13918550,1864815,330,322,348,318,13,965
Sylvania,1,1,2000,2000,2000,2000,2862892,4440787,99,99,99,99,1,81
South Kingstown,1,1,1980,1980,1980,1980,3599,3112,18,18,18,18,4,334
Golconda,1,1,2008,2008,2008,2008,6856222,12259080,229,229,229,229,1,87
Pleasant Island,12,3,1984,1989,1995,1997,695930,603913,191,486,411,358,10,723
Tenakee Springs,3,2,1993,1998,2013,2013,21301864,33308114,524,618,942,943,6,417
Chatham,2,1,1983,1983,1983,1983,32861,40061,185,185,185,185,1,69
Uniontown,2,2,1970,1970,1975,1975,2039707,569074,1724,1724,1644,1724,3,238
Havelock,2,2,2000,2000,1999,1999,24635478,33481704,4241,4241,1017,932,14,1080
Coal Center,1,1,1981,1981,1981,1981,44194,33297,202,202,202,202,0,8
Keyport,1,1,1981,1981,1981,1981,1760763,999540,1157,1157,1157,1157,5,367
Cundy Harbor,4,2,2006,2006,2005,2005,44122541,66733573,590,697,565,553,8,595
York Harbor,1,1,2005,2005,2005,2005,16575902,26440111,705,705,705,705,3,206
Orca,1,1,2002,2002,2002,2002,548859,325624,284,284,284,284,1,78
South Dartmouth,2,2,1998,1998,2013,2014,504979,409796,416,416,511,591,1,99
Escanaba,2,2,1992,1992,2005,2006,5010801,6520950,410,410,494,499,3,208
Clute,1,1,2006,2006,2006,2006,113014,67428,475,475,475,475,1,53
Nantucket,1,1,1974,1974,1974,1974,1088173,229067,430,430,430,430,1,55
Harwood,1,1,2007,2007,2007,2007,4330359,5913501,282,282,282,282,4,317
Poulsbo,3,3,1971,1971,1999,2001,196338,220023,65,76,70,68,1,73
Rowlett,1,1,2016,2016,2016,2016,39192262,72920890,686,686,686,686,6,489
Rapidan,1,1,2000,2000,2000,2000,23522699,33020975,3686,3686,3686,3686,6,482
Dillingham,1,1,1999,1999,1999,1999,15055625,18237897,3343,3343,3343,3343,8,620
Brewster,1,1,1965,1965,1965,1965,13509,11465,39,39,39,39,0,2
Salem Nj,10,1,2001,2001,2001,2001,21718439,27545518,728,728,739,739,10,744
Lubec,1,1,2009,2009,2009,2009,117545954,157930034,3163,3163,3163,3163,11,884
Marine City,5,4,2005,2002,2012,2012,20332748,27176231,247,226,239,231,3,205
Zumbrota,1,1,2017,2017,2017,2017,5297286,6228069,169,169,169,169,1,58
Mcleansville,1,1,2016,2016,2016,2016,2079529639,3969337542,13231,13231,13231,13231,100,7761
Tupper Lake,1,1,1997,1997,1997,1997,12551650,20856726,165,165,165,165,126,9772
Wadmalaw Island,2,2,2008,2008,2005,2005,29419691,34934274,277,277,304,306,5,405
Port Chicago,4,3,1986,1992,1989,1989,250450446,266426376,3815,3516,3848,3538,34,2628
Lyle,6,1,1970,1970,1970,1970,839868,406388,380,380,410,410,2,122
Mosier,1,1,1970,1970,1970,1970,124928,60449,366,366,366,366,0,25
Dunnellon,1,1,2008,2008,2008,2008,130383324,196486323,5178,5178,5178,5178,19,1463
Willacoochee,1,1,2009,2009,2009,2009,16345037,27898663,558,558,558,558,4,314
Noank,1,1,1962,1962,1962,1962,2621960,2633307,180,180,180,180,7,535
Point Roberts,2,2,1997,1997,2008,2009,79920726,129919987,12587,12587,2666,2590,23,1716
Calabash,1,1,2009,2009,2009,2009,9986347,14731956,1088,1088,1088,1088,2,186
Samoa,1,1,2007,2007,2007,2007,16215487,19935019,406,406,406,406,1,111
Kitty Hawk,2,2,1998,1998,2001,2001,14038671,3487973,19264,19264,21565,21531,33,2453
Cherokee,1,1,2000,2000,2000,2000,295538,160692,34,34,34,34,2,142
Kenai,1,1,1974,1974,1974,1974,1976819,1124800,7783,7783,7783,7783,2,120
North Miami,1,1,2009,2009,2009,2009,93603,124114,188,188,188,188,0,21
Coupeville,1,1,2007,2007,2007,2007,74861,70814,169,169,169,169,0,32
Waianae,1,1,2015,2015,2015,2015,427297357,342739380,4185,4185,4185,4185,42,2535
Ventnor City,1,1,1997,1997,1997,1997,116090,141509,262,262,262,262,1,60
Cathlamet,1,1,1965,1965,1965,1965,18289,15489,53,53,53,53,0,19
Alameda,1,1,2010,2010,2010,2010,679763,1127027,40,40,40,40,0,23
Capitan,1,1,2016,2016,2016,2016,681490,379839,258,258,258,258,3,222
Bellbrook,1,1,2002,2002,2002,2002,168445749,305312592,5750,5750,5750,5750,15,1132
Catalina Island,1,1,1975,1975,1975,1975,1332058,950271,1599,1599,1599,1599,2,126
Kawaihae,1,1,2007,2007,2007,2007,2279039,835647,12661,12661,12661,12661,9,654
Egegik,1,1,1944,1944,1944,1944,1434905,1285837,7473,7473,7473,7473,7,531
Saint Paul,1,1,1978,1978,1978,1978,103776530,140771819,8624,8624,8624,8624,11,825
Asotin,1,1,2012,2012,2012,2012,1116562,124905,360,360,360,360,22,1635
Wellfleet,1,1,1997,1997,1997,1997,295657829,114090000,5305,5305,5305,5305,21,1603
Ocean Gate,1,1,2004,2004,2004,2004,5403,3272,25,25,25,25,0,3
Mount Vernon,1,1,1971,1971,1971,1971,95361,27175,165,165,165,165,0,3
Cottrellville,1,1,2012,2012,2012,2012,554117,100748,2190,2190,2190,2190,1,56
Pinole Point,1,1,2012,2012,2012,2012,720977515,1357016161,8608,8608,8608,8608,48,3671
Tarpon Springs,1,1,2010,2010,2010,2010,40045405,73272768,633,633,633,633,2,192
Adak,4,2,2006,1993,2004,2004,319522,249049,235,325,209,211,1,68
Diberville,1,1,2010,2010,2010,2010,296208,519774,166,166,166,166,4,281
Timmonsville,1,1,2015,2015,2015,2015,5007998,6059546,280,280,280,280,1,77
West Sayville,1,1,2000,2000,2000,2000,4181,3942,24,24,24,24,0,2
Frankfort,1,1,1978,1978,1978,1978,4688926,7655449,326,326,326,326,1,63
Lafayette,2,1,2002,2002,2002,2002,703959,536117,815,815,815,815,1,44
Kewaunee,1,1,1981,1981,1981,1981,7899750,11259963,359,359,359,359,1,83
Seldovia,1,1,1964,1964,1964,1964,89050,26969,19,19,19,19,0,13
Columbia Falls,1,1,2010,2010,2010,2010,11281252,18674862,663,663,663,663,1,115
New Castle,1,1,2010,2010,2010,2010,67371375,72439433,2048,2048,2048,2048,7,525
Kahuku,1,1,2012,2012,2012,2012,28062526,48123229,851,851,851,851,2,168
Manistee,1,1,1973,1973,1973,1973,2145850,4545043,223,223,223,223,0,32
Stony Point,1,1,1961,1961,1961,1961,1707,1904,12,12,12,12,1,97
Longboat Key,1,1,1982,1982,1982,1982,133553,102494,621,621,621,621,1,49
Alitak,1,1,1967,1967,1967,1967,48612,38915,296,296,296,296,0,32
Sausalito,1,1,1974,1974,1974,1974,219282,162249,983,983,983,983,1,112
Greenport,1,1,2005,2005,2005,2005,64587228,122397529,1150,1150,1150,1150,8,587
Bolton Landing,1,1,2005,2005,2005,2005,22559761,40438914,722,722,722,722,2,146
Fort Bragg,1,1,1995,1995,1995,1995,10376370,7672714,727,727,727,727,3,238
Neptune City,1,1,1997,1997,1997,1997,2702130,1807669,1339,1339,1339,1339,1,96
Kansas City,1,1,2014,2014,2014,2014,1143967,731791,22,22,22,22,1,58
Tavernier,1,1,1973,1973,1973,1973,289973,147217,892,892,892,892,1,64
